,OID_,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrassenzustand,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,PLST
247247,247248,12230608732104293270,12,0,54,0,2023,6,16,5,3,5,2,0,0,1,0,0,0,0,0,"775558,643400000408292","5815659,480100000277162",13.052973188000067,52.42158506200008,1
247277,247278,12230606732112288630,12,0,54,0,2023,6,7,3,3,1,5,0,0,1,1,0,0,0,0,"777915,645600000396371","5810819,774299999698997",13.083529985000041,52.37699309700008,1
247294,247295,12230605732107286130,12,0,54,0,2023,6,13,2,3,0,1,0,0,1,0,0,0,0,0,"774415,845700000412762","5812475,446499999612570",13.033600344000035,52.39360486900006,1
247305,247306,12230604732110283310,12,0,54,0,2023,6,0,1,3,0,1,2,0,1,0,0,0,0,0,"776576,325199999846518","5813843,806700000539422",13.066400263000048,52.40478928200008,1
247306,247307,12230604732105279890,12,0,54,0,2023,6,17,1,3,0,1,0,0,1,0,0,0,0,0,"776013,518099999986589","5814003,293700000271201",13.058279532000029,52.40650353500007,1
247312,247313,12230603732126274710,12,0,54,0,2023,6,13,7,3,0,1,0,0,1,0,0,0,0,0,"781382,363499999977648","5810148,208799999207258",13.133761689000039,52.36920239900007,1
247313,247314,12230603732105282490,12,0,54,0,2023,6,14,7,3,5,2,0,0,1,1,0,0,0,0,"776315,978299999609590","5814354,285499999299645",13.063004205000027,52.409498564000046,1
247320,247321,12230602732112280710,12,0,54,0,2023,6,17,6,3,6,7,0,0,1,0,1,0,0,0,"775234,383299999870360","5811312,571799999102950",13.044644566000045,52.38276557800003,1
247327,247328,12230601732123278700,12,0,54,0,2023,6,20,5,3,1,5,1,0,1,1,0,0,0,0,"778889,009800000116229","5812108,278699999675155",13.098864079000066,52.388053152000055,1
247328,247329,12230601732123278320,12,0,54,0,2023,6,14,5,3,5,2,0,0,1,1,0,0,0,0,"779888,836199999786913","5811819,548299999907613",13.113276558000052,52.38495418200006,1
247339,247340,12230531732124401540,12,0,54,0,2023,5,8,4,3,4,2,0,0,1,1,0,0,0,0,"781478,854000000283122","5811460,437400000169873",13.136276275000057,52.38091955600004,1
247341,247342,12230531732109271570,12,0,54,0,2023,5,8,4,3,1,5,0,0,1,1,0,0,0,0,"775849,062900000251830","5812988,991100000217557",13.055032696000069,52.39749034600004,1
247374,247375,12230528732130267010,12,0,54,0,2023,5,20,1,2,3,6,0,0,1,0,0,0,0,0,"776600,331699999980628","5812247,007099999114871",13.06543386900006,52.39045753800008,1
247376,247377,12230528732106266720,12,0,54,0,2023,5,14,1,3,8,1,0,0,1,0,0,0,0,0,"771436,231300000101328","5814240,549200000241399",12.991349916000047,52.41091995900007,1
247377,247378,12230528732105261330,12,0,54,0,2023,5,14,1,3,0,1,0,0,1,0,0,0,0,0,"776165,814299999736249","5814219,011099999770522",13.060690598000065,52.40836123300005,1
247402,247403,12230525732107260950,12,0,54,0,2023,5,9,5,3,5,3,0,0,1,1,0,0,0,0,"775276,070100000128150","5813115,824799999594688",13.046736644000077,52.39891608800008,1
247403,247404,12230525732100261840,12,0,54,0,2023,5,18,5,3,5,2,0,0,1,1,0,0,0,0,"781060,635800000280142","5810059,290100000798702",13.128974070000027,52.36857009500005,1
247418,247419,12230523732110257130,12,0,54,0,2023,5,15,3,3,5,3,0,0,1,1,0,0,0,0,"775747,053999999538064","5813576,215800000354648",13.054020638000054,52.402807849000055,1
247419,247420,12230523732101252760,12,0,54,0,2023,5,16,3,3,5,3,0,0,1,1,0,0,0,0,"772359,278500000014901","5821339,747600000351667",13.01067378700003,52.47412903700007,1
247428,247429,12230522732130254560,12,0,54,0,2023,5,11,2,3,5,2,0,0,1,1,0,0,0,0,"776935,159500000067055","5812205,883300000801682",13.070307673000059,52.389919589000044,1
247429,247430,12230522732110251500,12,0,54,0,2023,5,15,2,3,0,1,0,0,1,0,0,0,0,0,"776009,668899999931455","5813882,609899999573827",13.058123613000078,52.40542321000004,1
247430,247431,12230522732109255160,12,0,54,0,2023,5,22,2,3,0,1,2,0,1,0,0,0,0,0,"775887,979799999855459","5813011,709799999371171",13.055621936000023,52.397674480000035,1
247458,247459,12230520732122245950,12,0,54,0,2023,5,8,7,3,0,1,0,0,1,0,0,0,0,0,"778533,740600000135601","5811814,363900000229478",13.093412909000051,52.38559823500003,1
247464,247465,12230519732124248970,12,0,54,0,2023,5,12,6,3,3,6,0,0,1,0,0,0,0,0,"781073,880800000391901","5811459,189600000157952",13.13034102000006,52.38111623000003,1
247490,247491,12230517732111244970,12,0,54,0,2023,5,15,4,2,5,2,0,0,1,1,0,0,0,0,"776608,325000000186265","5812987,068800000473857",13.06616193900004,52.397090158000026,1
247514,247515,12230522732121255010,12,0,54,0,2023,5,18,2,3,0,1,0,0,1,0,0,0,0,0,"779684,469499999657273","5812774,530700000002980",13.111078422000048,52.39362206800007,1
247525,247526,12230514732130226630,12,0,54,0,2023,5,13,1,3,7,7,0,0,1,0,0,0,0,1,"777372,116700000129640","5812227,125900000333786",13.076729886000066,52.389889018000076,1
247526,247527,12230514732123233740,12,0,54,0,2023,5,10,1,3,5,3,0,0,1,1,0,0,0,0,"779707,434600000269711","5811880,490199999883771",13.110668953000072,52.385593295000035,1
247570,247571,12230509732128226690,12,0,54,0,2023,5,7,3,3,5,3,0,0,1,0,0,0,0,0,"779008,143500000238419","5809550,880200000479817",13.09848291000003,52.365059390000056,1
247571,247572,12230509732124227370,12,0,54,0,2023,5,15,3,3,3,6,0,0,1,0,0,0,0,1,"781026,614900000393391","5811188,377599999308586",13.129421480000076,52.37871209600007,1
247572,247573,12230509732100264940,12,0,54,0,2023,5,10,3,3,5,3,0,0,1,1,0,0,0,0,"780449,568900000303984","5812972,430199999362230",13.122458692000066,52.39500545300007,1
247612,247613,12230505732125215530,12,0,54,0,2023,5,7,6,3,4,2,0,0,1,1,0,0,0,0,"781478,852699999697506","5811460,382200000807643",13.136276210000062,52.38091906200003,1
247627,247628,12230504732113215500,12,0,54,0,2023,5,7,5,3,5,3,0,0,1,1,0,0,0,0,"778449,654199999757111","5809881,527499999850988",13.090576025000075,52.368308365000075,1
247661,247662,12230501732108208430,12,0,54,0,2023,5,11,2,3,0,1,0,0,1,0,0,0,0,0,"774163,122000000439584","5812450,112800000235438",13.029874843000073,52.393504230000076,1
247662,247663,12230501732101208470,12,0,54,0,2023,5,11,2,3,3,6,0,0,1,0,0,0,0,0,"774180,012299999594688","5819804,668600000441074",13.036151823000068,52.459451580000064,1
247689,247690,12230427732110199480,12,0,54,0,2023,4,18,5,3,5,3,0,0,1,0,0,0,0,1,"776584,569099999964237","5813623,044099999591708",13.066338812000026,52.40280538800005,1
247754,247755,12230419732127182330,12,0,54,0,2023,4,18,4,3,5,2,0,1,1,1,0,0,0,0,"780981,182900000363588","5810429,933599999174476",13.128120501000069,52.371934398000064,1
247756,247757,12230419732104169720,12,0,54,0,2023,4,8,4,2,0,2,0,0,1,1,0,0,0,0,"775315,879499999806285","5814438,120699999853969",13.04840742500005,52.41075428000005,1
247773,247774,12230418732110169790,12,0,54,0,2023,4,11,3,3,0,1,0,0,1,0,0,0,0,0,"776002,179700000211596","5813248,447899999096990",13.05749118700004,52.399739958000055,1
247793,247794,12230413732122170190,12,0,54,0,2023,4,16,5,3,0,1,0,0,1,0,0,0,0,0,"778465,819699999876320","5812493,343699999153614",13.092981563000023,52.39172145200007,1
247795,247796,12230413732107170170,12,0,54,0,2023,4,17,5,3,3,6,0,0,1,1,0,0,0,0,"775018,979899999685585","5812874,502599999308586",13.042769356000065,52.39688109000008,1
247850,247851,12230405732110156540,12,0,54,0,2023,4,5,4,3,0,5,1,0,1,0,0,0,1,0,"776011,840099999681115","5813936,045600000768900",13.058199494000064,52.40590131500005,1
247851,247852,12230405732108153690,12,0,54,0,2023,4,8,4,3,0,1,0,0,1,0,0,0,0,0,"774357,683100000023842","5811934,925499999895692",13.032305221000058,52.38878656900005,1
247876,247877,12230512732107233900,12,0,54,0,2023,5,9,6,3,6,4,0,0,1,0,1,0,0,0,"774519,009899999946356","5813676,393600000068545",13.036096838000049,52.40432331000005,1
247881,247882,12230331732129139690,12,0,54,0,2023,3,21,6,3,0,1,2,1,1,0,0,0,0,0,"778518,962000000290573","5811407,808800000697374",13.092858599000067,52.38195999800007,1
247903,247904,12230329732100588750,12,0,54,0,2023,3,6,4,3,4,6,0,0,1,0,0,0,0,1,"776685,037299999967217","5813637,349899999797344",13.067823671000042,52.40288292000008,1
247939,247940,12230325732105131600,12,0,54,0,2023,3,19,7,3,5,3,2,1,1,1,0,0,0,0,"776353,981200000271201","5814296,716499999165535",13.063513960000023,52.40896311800003,1
247940,247941,12230325732104132630,12,0,54,0,2023,3,11,7,3,0,1,0,0,1,0,0,0,0,0,"775406,145399999804795","5814848,397700000554323",13.050068727000053,52.41438817800008,1
247944,247945,12230420732112183400,12,0,54,0,2023,4,7,5,3,6,7,0,0,1,0,1,0,0,0,"778258,281799999997020","5810360,066899999976158",13.088169265000033,52.37269682900006,1
247972,247973,12230321732121125400,12,0,54,0,2023,3,14,3,3,2,6,0,0,1,1,0,0,0,0,"780919,630599999800324","5813044,196000000461936",13.129409055000053,52.39540809200008,1
247983,247984,12230504732110401530,12,0,54,0,2023,5,14,5,3,2,2,0,0,1,1,0,0,0,0,"775667,747299999929965","5813562,755699999630451",13.052846762000058,52.40272707300005,1
248000,248001,12230316732107114570,12,0,54,0,2023,3,12,5,3,4,2,0,0,1,1,0,0,0,0,"773160,737900000065565","5812470,539999999105930",13.015196968000055,52.39418824300003,1
248048,248049,12230310732130114340,12,0,54,0,2023,3,17,6,3,2,6,1,1,1,1,0,0,0,0,"777106,250599999912083","5812054,530700000002980",13.07269029500003,52.38847579600008,1
248050,248051,12230310732100145530,12,0,54,0,2023,3,12,6,3,5,2,0,0,1,1,0,0,0,0,"774454,663900000043213","5812271,181900000199676",13.03400209800003,52.391753562000076,1
248057,248058,12230309732110096370,12,0,54,0,2023,3,12,5,3,1,5,0,1,1,1,0,0,0,0,"776096,767699999734759","5813273,890699999406934",13.058898904000046,52.39992044200005,1
248075,248076,12230307732127098350,12,0,54,0,2023,3,19,3,3,5,2,2,0,1,0,0,0,0,1,"781056,575899999588728","5810055,714800000190735",13.128911601000027,52.36854011600008,1
248104,248105,12230302732112090610,12,0,54,0,2023,3,11,5,3,0,7,0,0,1,0,0,0,0,0,"777592,223899999633431","5811141,127599999308586",13.079056867000077,52.38003876500005,1
248105,248106,12230302732111091900,12,0,54,0,2023,3,14,5,3,1,5,0,0,1,0,0,0,0,1,"776275,375500000081956","5813319,870799999684095",13.06155538300004,52.40024270100008,1
248116,248117,12230626732100318140,12,0,54,0,2023,6,7,2,3,5,3,0,0,1,1,0,0,0,0,"774181,623200000263751","5814544,939600000157952",13.031861064000054,52.41228154200007,1
248126,248127,12230228732122081940,12,0,54,0,2023,2,15,3,3,0,6,0,0,1,1,0,0,0,0,"778849,143400000408292","5813107,461500000208616",13.099111205000042,52.397033459000056,1
248137,248138,12230227732100083490,12,0,54,0,2023,2,14,2,3,3,6,0,0,1,0,0,0,1,0,"778288,788399999961257","5810455,070699999108911",13.088695034000068,52.37353328700004,1
248145,248146,12231002732127533190,12,0,54,0,2023,10,20,2,3,0,7,2,0,1,0,0,0,0,0,"780690,347299999557436","5809211,610999999567866",13.122840715000052,52.36115857000004,1
248146,248147,12231002732110528720,12,0,54,0,2023,10,10,2,3,2,6,0,0,1,1,0,0,0,0,"776369,443500000052154","5813565,819700000807643",13.06313745500006,52.40240083800006,1
248147,248148,12231002732108532280,12,0,54,0,2023,10,7,2,3,0,1,0,0,1,0,0,0,0,0,"774298,007399999536574","5812460,996600000187755",13.031861082000034,52.39353430500006,1
248153,248154,12231001732109531210,12,0,54,0,2023,10,22,1,3,4,6,2,0,1,0,0,0,0,0,"774868,623900000005960","5812065,918299999088049",13.039901834000034,52.389705194000044,1
248158,248159,12230930732130523660,12,0,54,0,2023,9,13,7,3,0,1,0,0,1,0,0,0,0,0,"776600,827600000426173","5812247,246700000017881",13.06544133500006,52.39045943600007,1
248159,248160,12230930732110523510,12,0,54,0,2023,9,15,7,2,0,1,0,0,1,0,0,0,0,0,"776007,611999999731779","5813619,488800000399351",13.057876589000045,52.40306463500008,1
248169,248170,12230929732130524740,12,0,54,0,2023,9,16,6,2,5,3,0,0,1,1,0,0,0,0,"777155,791299999691546","5812148,053899999707937",13.07349374100005,52.38928941700004,1
248180,248181,12230928732103522870,12,0,54,0,2023,9,13,5,3,3,6,0,0,1,1,0,0,0,0,"774391,520800000056624","5814637,332499999552965",13.035015060000035,52.41300494500007,1
248207,248208,12230926732122518950,12,0,54,0,2023,9,14,3,3,0,5,0,0,1,1,0,0,0,0,"778404,597400000318885","5812512,964700000360608",13.092100489000075,52.39192852100007,1
248208,248209,12230926732109518250,12,0,54,0,2023,9,12,3,3,5,2,0,0,1,1,0,0,0,0,"775388,740600000135601","5812868,306199999526143",13.048185017000037,52.39663972000005,1
248209,248210,12230926732102515240,12,0,54,0,2023,9,12,3,3,0,1,0,0,1,0,0,0,0,0,"776483,088700000196695","5818516,027100000530481",13.068895522000048,52.44673519000003,1
248219,248220,12230925732104513340,12,0,54,0,2023,9,15,2,3,5,3,0,0,1,1,0,0,0,0,"774974,169999999925494","5815318,998800000175834",13.044120070000076,52.418825681000044,1
248229,248230,12230924732121509250,12,0,54,0,2023,9,16,1,3,0,5,0,0,1,1,0,0,0,0,"780428,512000000104308","5812972,199300000444055",13.122149843000045,52.39501416400003,1
248241,248242,12230923732110509470,12,0,54,0,2023,9,17,7,3,1,5,0,0,1,1,0,0,0,0,"776160,798700000159442","5813715,593100000172853",13.060201860000063,52.40384923700003,1
248242,248243,12230923732101510400,12,0,54,0,2023,9,9,7,3,5,3,0,0,1,1,0,0,0,0,"773224,538499999791384","5820428,649000000208616",13.022635034000075,52.46552606900008,1
248254,248255,12230922732106506630,12,0,54,0,2023,9,15,6,3,2,2,0,0,1,0,0,1,0,0,"770128,759999999776483","5815337,341399999335408",12.973059781000075,52.42140354500003,1
248263,248264,12230921732105504790,12,0,54,0,2023,9,14,5,3,5,2,0,0,1,1,0,0,0,0,"776395,360700000077486","5814215,163599999621511",13.064053417000025,52.40821088600006,1
248277,248278,12230920732122507080,12,0,54,0,2023,9,18,4,3,2,2,0,0,1,1,0,0,0,0,"778269,421199999749660","5812310,262700000777841",13.089950808000026,52.39017948800006,1
248278,248279,12230920732121500480,12,0,54,0,2023,9,9,4,3,1,5,0,0,1,1,0,0,0,0,"780290,577200000174344","5812472,526599999517202",13.119710034000036,52.39060415100005,1
248279,248280,12230920732104506150,12,0,54,0,2023,9,8,4,3,5,3,0,0,1,0,0,0,0,0,"774977,794200000353158","5815325,744899999350309",13.044178772000066,52.41888435800007,1
248298,248299,12230918732123501810,12,0,54,0,2023,9,9,2,3,5,3,0,0,1,1,0,0,0,0,"778871,133500000461936","5812108,710899999365211",13.098602438000057,52.38806612800005,1
248312,248313,12230917732122500570,12,0,54,0,2023,9,18,1,3,5,2,0,0,1,1,0,0,0,0,"778187,136199999600649","5812574,825300000607967",13.088964347000058,52.39259373300007,1
248313,248314,12230917732105495330,12,0,54,0,2023,9,9,1,3,0,1,0,0,1,0,0,0,0,0,"776014,180300000123680","5814284,740700000897050",13.058521263000046,52.40902715200008,1
248317,248318,12230916732103496360,12,0,54,0,2023,9,8,7,3,5,3,0,0,1,0,0,0,0,0,"774176,264100000262260","5814770,999500000849366",13.031967651000059,52.41431154400004,1
248328,248329,12230915732104496430,12,0,54,0,2023,9,6,6,3,5,3,0,0,1,1,0,0,0,0,"775406,536700000055134","5814404,565999999642372",13.049709282000038,52.41040776300008,1
248346,248347,12230914732104496300,12,0,54,0,2023,9,21,5,3,0,1,2,0,1,0,0,0,0,0,"774393,433400000445545","5814650,715399999171495",13.035054081000055,52.41312400400005,1
248361,248362,12230913732122492070,12,0,54,0,2023,9,7,4,3,5,3,0,1,1,0,0,0,0,0,"778514,930999999865890","5812526,353000000119209",13.093728851000037,52.39199249200004,1
248363,248364,12230913732121490840,12,0,54,0,2023,9,9,4,3,0,1,0,1,1,0,0,0,0,0,"780784,256500000134110","5812860,881599999964237",13.127271102000066,52.393833725000036,1
248374,248375,12230912732124526470,12,0,54,0,2023,9,10,3,3,6,6,0,0,1,0,1,0,0,0,"780773,732099999673665","5810922,492499999701977",13.125493490000053,52.37645750300004,1
248375,248376,12230912732121489860,12,0,54,0,2023,9,7,3,3,6,7,0,0,1,0,1,0,0,0,"778697,715499999932945","5813514,308900000527501",13.097229859000038,52.40075888000007,1
248376,248377,12230912732110483400,12,0,54,0,2023,9,7,3,3,5,2,0,0,1,0,0,0,0,0,"776015,664699999615550","5813474,832699999213219",13.057875442000068,52.40176333200003,1
248389,248390,12230911732129487180,12,0,54,0,2023,9,7,2,3,5,3,0,0,1,1,0,0,0,0,"778455,878200000151992","5810668,662799999117851",13.091320465000024,52.37536380800003,1
248390,248391,12230911732128481330,12,0,54,0,2023,9,19,2,3,5,2,1,0,1,1,0,0,0,0,"778334,429399999789894","5810461,075200000777841",13.089368732000025,52.37356395900008,1
248393,248394,12230911732106487520,12,0,54,0,2023,9,16,2,2,5,3,0,0,1,0,0,0,0,0,"771226,242499999701977","5814237,793199999257922",12.988268014000028,52.41099932900005,1
248402,248403,12230910732123485110,12,0,54,0,2023,9,12,1,3,5,2,0,0,1,1,0,0,0,0,"778635,001600000075996","5812457,130699999630451",13.095431254000061,52.39131068700004,1
248429,248430,12230908732123470940,12,0,54,0,2023,9,11,6,3,3,7,0,0,1,1,0,0,0,0,"779508,989799999631941","5811601,484699999913573",13.107528084000023,52.38319265200005,1
248444,248445,12230907732130484140,12,0,54,0,2023,9,17,5,3,4,6,0,0,1,0,0,0,0,1,"776791,624099999666214","5812505,435200000181794",13.068451210000035,52.39267841700007,1
248447,248448,12230907732112470550,12,0,54,0,2023,9,9,5,3,1,6,0,0,1,1,0,0,0,0,"778145,823200000450015","5810509,543999999761581",13.086645512000075,52.374094341000045,1
248449,248450,12230907732107480250,12,0,54,0,2023,9,18,5,3,0,1,1,0,1,0,0,0,0,0,"774619,818199999630451","5812497,419700000435114",13.036608443000034,52.393699698000034,1
248450,248451,12230907732106479330,12,0,54,0,2023,9,8,5,3,5,3,0,0,1,0,0,1,0,0,"772594,599600000306964","5813672,460400000214577",13.007875528000056,52.405249533000074,1
248468,248469,12230906732104483170,12,0,54,0,2023,9,16,4,3,6,7,0,0,1,0,1,0,0,0,"775409,217100000008941","5814860,506799999624491",13.05012374100005,52.41449522500005,1
248485,248486,12230905732111467970,12,0,54,0,2023,9,10,3,3,0,2,0,0,1,0,0,0,0,0,"776342,326600000262260","5813256,923699999228120",13.062485023000022,52.399644427000055,1
248486,248487,12230905732100471580,12,0,54,0,2023,9,11,3,3,0,1,0,0,1,0,0,0,0,0,"780435,957899999804795","5811670,797299999743700",13.121170150000069,52.383340565000026,1
248504,248505,12230904732125470460,12,0,54,0,2023,9,10,2,3,5,3,0,0,1,1,0,0,0,0,"781650,127999999560416","5810854,121799999848008",13.138276844000075,52.375394776000064,1
248505,248506,12230904732124472430,12,0,54,0,2023,9,12,2,3,3,6,0,0,1,0,0,0,0,1,"781376,201399999670684","5811455,304999999701977",13.134767772000032,52.38092625100006,1
248507,248508,12230904732105472780,12,0,54,0,2023,9,9,2,3,3,2,0,0,1,0,0,0,1,0,"776301,886300000362098","5814356,797100000083447",13.062799632000065,52.40952820000007,1
248508,248509,12230904732104477280,12,0,54,0,2023,9,20,2,3,5,3,1,0,1,0,0,0,0,0,"774976,624599999748170","5815323,567800000309944",13.044159828000033,52.41886542200007,1
248521,248522,12230902732122469270,12,0,54,0,2023,9,13,7,3,6,4,0,0,1,0,1,0,0,0,"778415,987900000065565","5812509,314200000837445",13.092264415000045,52.39188999600003,1
248531,248532,12230901732124464640,12,0,54,0,2023,9,10,6,3,5,2,0,0,1,1,0,0,0,0,"780690,078200000338256","5811616,455600000917912",13.124848608000036,52.38272316600006,1
248540,248541,12230831732122462610,12,0,54,0,2023,8,15,5,3,0,5,0,1,1,1,0,0,0,0,"778218,306599999777973","5812573,212500000372529",13.089419903000021,52.39256343900007,1
248544,248545,12230831732109462170,12,0,54,0,2023,8,9,5,3,1,5,0,1,1,1,0,0,0,0,"775787,219800000078976","5813193,519400000572205",13.05429444200007,52.399355667000066,1
248555,248556,12230830732110460690,12,0,54,0,2023,8,15,4,3,0,1,0,0,1,0,0,0,0,0,"776007,726900000125170","5813828,554899999871850",13.058050583000067,52.40493943600006,1
248556,248557,12230830732100528490,12,0,54,0,2023,8,20,4,3,6,4,0,0,1,0,1,0,0,0,"779908,624300000257790","5811818,913399999961257",13.113566023000033,52.38493838000005,1
248598,248599,12230825732121451710,12,0,54,0,2023,8,14,6,3,0,6,0,0,1,1,0,0,0,0,"778901,588000000454485","5814347,425799999386072",13.100912580000056,52.40812589500007,1
248599,248600,12230825732101448300,12,0,54,0,2023,8,11,6,3,0,1,0,0,1,0,0,0,0,0,"776283,132100000046194","5813054,637399999424815",13.061450347000061,52.397860242000036,1
248620,248621,12230823732122448070,12,0,54,0,2023,8,16,4,3,0,7,0,0,1,0,0,0,0,0,"778466,919499999843538","5811644,267799999564886",13.092292326000063,52.38410687600003,1
248627,248628,12230822732111448770,12,0,54,0,2023,8,14,3,3,5,1,0,0,1,0,0,0,0,0,"776296,502100000157952","5812886,670600000768900",13.06150783000004,52.39634721300007,1
248628,248629,12230822732111445190,12,0,54,0,2023,8,8,3,3,6,7,0,0,1,0,1,0,0,0,"776540,298899999819696","5813140,276399999856949",13.065291152000043,52.39849843200005,1
248629,248630,12230822732109442300,12,0,54,0,2023,8,14,3,3,0,7,0,0,1,0,0,0,0,0,"776072,877100000157952","5813019,281500000506639",13.058338814000024,52.39764920700003,1
248639,248640,12230824732109449170,12,0,54,0,2023,8,9,5,3,1,6,0,0,1,1,0,0,0,0,"775966,696299999952316","5812920,245300000533462",13.056700598000077,52.39681458500007,1
248641,248642,12230821732104443320,12,0,54,0,2023,8,10,2,3,3,2,0,0,1,1,0,0,0,0,"774184,465599999763072","5814699,402300000190735",13.032029282000053,52.41366534800005,1
248644,248645,12230820732128441980,12,0,54,0,2023,8,21,1,3,5,3,2,0,1,1,0,0,0,0,"778327,528300000354648","5810466,803700000047684",13.089272372000039,52.37361883300008,1
248661,248662,12230818732127437970,12,0,54,0,2023,8,12,6,3,5,2,0,0,1,1,0,0,0,0,"780980,336000000126660","5810624,202999999746680",13.128270791000034,52.37367685400005,1
248678,248679,12230816732105434250,12,0,54,0,2023,8,9,4,3,3,2,0,0,1,1,0,0,0,0,"776395,709200000390410","5814214,432399999350309",13.064057923000064,52.40820415300004,1
248717,248718,12230811732108425060,12,0,54,0,2023,8,11,6,3,2,6,0,0,1,1,0,0,0,0,"773105,845800000242889","5812422,006899999454618",13.014352700000074,52.39378035800007,1
248728,248729,12230810732125423480,12,0,54,0,2023,8,10,5,3,5,2,0,0,1,1,0,0,0,0,"780992,572999999858439","5810816,080800000578165",13.128610793000064,52.375391156000035,1
248740,248741,12230808732130422110,12,0,54,0,2023,8,13,3,3,5,3,0,1,1,1,0,0,0,0,"777110,383600000292063","5812499,502299999818206",13.073118782000051,52.39246404800008,1
248741,248742,12230808732110419830,12,0,54,0,2023,8,7,3,3,3,6,0,0,1,0,0,0,0,0,"776009,871100000105798","5813485,877100000157952",13.057799600000067,52.40186529600004,1
248752,248753,12230807732130417850,12,0,54,0,2023,8,12,2,3,5,3,0,0,1,1,0,0,0,0,"776935,293700000271201","5812211,539899999275804",13.07031431400003,52.389970247000065,1
248762,248763,12230806732130416030,12,0,54,0,2023,8,13,1,3,5,3,0,1,1,1,0,0,0,0,"776937,643000000156462","5812310,471699999645352",13.070430496000029,52.390856247000045,1
248763,248764,12230806732102419930,12,0,54,0,2023,8,11,1,3,6,7,0,0,1,0,1,0,0,0,"778584,763899999670684","5821252,574300000444055",13.102023084000052,52.47020750900003,1
248776,248777,12230804732122412130,12,0,54,0,2023,8,13,6,3,5,2,0,0,1,1,0,0,0,0,"778188,060300000011921","5812577,468200000002980",13.088980087000039,52.39261696300008,1
248783,248784,12230803732122405820,12,0,54,0,2023,8,8,5,3,0,1,0,0,1,0,0,0,0,0,"778237,862399999983609","5812548,486899999901652",13.089686022000024,52.39233178100005,1
248791,248792,12230802732113408560,12,0,54,0,2023,8,11,4,3,5,2,0,0,1,1,0,0,0,0,"778764,821999999694526","5809381,011800000444055",13.09477748200004,52.36365986800007,1
248804,248805,12230801732109406370,12,0,54,0,2023,8,16,3,2,5,3,0,1,1,1,0,0,0,0,"775720,414400000125170","5813006,180099999532104",13.053160823000042,52.39770927700005,1
248823,248824,12230730732123398720,12,0,54,0,2023,7,14,1,3,3,6,0,0,1,0,0,0,0,0,"779540,286299999803305","5811922,836600000038743",13.108254653000074,52.386058329000036,1
248837,248838,12230728732121397610,12,0,54,0,2023,7,17,6,2,0,1,0,1,1,0,0,0,0,0,"778567,384300000034273","5813178,404300000518560",13.095039794000058,52.397813013000075,1
248850,248851,12230727732107394480,12,0,54,0,2023,7,18,5,2,0,7,0,1,1,0,0,0,0,0,"772938,421699999831617","5813137,850199999287724",13.012481500000035,52.40028370700003,1
248869,248870,12230724732129389450,12,0,54,0,2023,7,13,2,3,0,3,0,0,1,0,0,1,0,0,"778550,403199999593198","5811108,700200000777841",13.093070902000022,52.37926178300006,1
248883,248884,12230723732110384500,12,0,54,0,2023,7,20,1,3,1,5,0,0,1,1,0,0,0,0,"776343,154099999926984","5813611,052899999544024",13.062789330000044,52.402819745000045,1
248899,248900,12230721732122384260,12,0,54,0,2023,7,11,6,3,3,6,0,1,1,0,0,0,0,0,"778519,042299999855459","5811751,375700000673532",13.093145169000024,52.385040865000065,1
248908,248909,12230720732105458730,12,0,54,0,2023,7,19,5,3,5,2,0,0,1,1,0,0,0,0,"776010,031999999657273","5813245,037799999117851",13.057603499000038,52.39970541900004,1
248915,248916,12230719732110370700,12,0,54,0,2023,7,10,4,3,7,1,0,0,1,0,0,0,0,0,"776008,029299999587238","5813585,526300000026822",13.057854718000044,52.402759857000035,1
248938,248939,12230717732129366320,12,0,54,0,2023,7,17,2,3,5,2,0,0,1,1,0,0,0,0,"778331,138799999840558","5810463,806700000539422",13.089322786000025,52.37359012400003,1
248954,248955,12230715732123361680,12,0,54,0,2023,7,11,7,3,2,7,0,0,1,1,0,0,0,0,"779229,719200000166893","5812146,456299999728799",13.103889395000067,52.38822195800003,1
248955,248956,12230715732111372790,12,0,54,0,2023,7,11,7,3,6,4,0,0,1,0,1,0,0,0,"776275,592600000090897","5812617,005999999120831",13.06097894900006,52.393939474000035,1
248971,248972,12230717732104588590,12,0,54,0,2023,7,18,2,3,4,6,0,0,1,0,0,0,0,0,"774234,819400000385940","5814876,193399999290705",13.032912633000024,52.41522559200007,1
248984,248985,12230713732121368940,12,0,54,0,2023,7,9,5,3,0,7,0,0,1,1,0,0,0,1,"781189,608900000341237","5813211,339700000360608",13.133506703000023,52.39676832500004,1
248985,248986,12230713732110360170,12,0,54,0,2023,7,14,5,3,5,3,0,0,1,1,0,0,0,0,"775676,811599999666214","5813566,280700000002980",13.052982564000047,52.402754121000044,1
248987,248988,12230713732105367740,12,0,54,0,2023,7,16,5,3,0,1,0,0,1,0,0,0,0,0,"775765,786299999803305","5814070,304600000381470",13.05470217900006,52.40722931300007,1
